"CDSecao","DSSecao","CDDivisao","DSDivisao","CDGrupo","DSGrupo","CDClasse","DSClasse","CDSubclasse","DSSubclasse","Vigencia21","Vigencia22","Vigencia23"
"C","Indústrias de transformação","24","Metalurgia","244","Metalurgia dos metais não-ferrosos","24415","Metalurgia do alumínio e suas ligas","2441502","Produção de laminados de alumínio","1","1","1"
"C","Indústrias de transformação","24","Metalurgia","244","Metalurgia dos metais não-ferrosos","24423","Metalurgia dos metais preciosos","2442300","Metalurgia dos metais preciosos","1","1","1"
"C","Indústrias de transformação","24","Metalurgia","244","Metalurgia dos metais não-ferrosos","24431","Metalurgia do cobre","2443100","Metalurgia do cobre","1","1","1"
"C","Indústrias de transformação","24","Metalurgia","244","Metalurgia dos metais não-ferrosos","24491","Metalurgia dos metais não ferrosos e suas ligas não especificados anteriormente","2449101","Produção de zinco em formas primárias","1","1","1"
"C","Indústrias de transformação","24","Metalurgia","244","Metalurgia dos metais não-ferrosos","24491","Metalurgia dos metais não ferrosos e suas ligas não especificados anteriormente","2449102","Produção de laminados de zinco","1","1","1"
"C","Indústrias de transformação","24","Metalurgia","244","Metalurgia dos metais não-ferrosos","24491","Metalurgia dos metais não ferrosos e suas ligas não especificados anteriormente","2449103","Fabricação de ânodos para galvanoplastia","1","1","1"
"C","Indústrias de transformação","24","Metalurgia","244","Metalurgia dos metais não-ferrosos","24491","Metalurgia dos metais não ferrosos e suas ligas não especificados anteriormente","2449199","Metalurgia de outros metais não ferrosos e suas ligas não especificados anteriormente","1","1","1"
"C","Indústrias de transformação","24","Metalurgia","245","Fundição","24512","Fundição de ferro e aço","2451200","Fundição de ferro e aço","1","1","1"
"C","Indústrias de transformação","24","Metalurgia","245","Fundição","24521","Fundição de metais não ferrosos e suas ligas","2452100","Fundição de metais não ferrosos e suas ligas","1","1","1"
"C","Indústrias de transformação","25","Fabricação de produtos de metal, exceto máquinas  e equipamentos","251","Fabricação de estruturas metálicas e obras de caldeiraria pesada","25110","Fabricação de estruturas metálicas","2511000","Fabricação de estruturas metálicas","1","1","1"
"C","Indústrias de transformação","25","Fabricação de produtos de metal, exceto máquinas  e equipamentos","251","Fabricação de estruturas metálicas e obras de caldeiraria pesada","25128","Fabricação de esquadrias de metal","2512800","Fabricação de esquadrias de metal","1","1","1"
"C","Indústrias de transformação","25","Fabricação de produtos de metal, exceto máquinas  e equipamentos","251","Fabricação de estruturas metálicas e obras de caldeiraria pesada","25136","Fabricação de obras de caldeiraria pesada","2513600","Fabricação de obras de caldeiraria pesada","1","1","1"
"C","Indústrias de transformação","25","Fabricação de produtos de metal, exceto máquinas  e equipamentos","252","Fabricação de tanques, reservatórios metálicos e caldeiras","25217","Fabricação de tanques, reservatórios metálicos e caldeiras para aquecimento central","2521700","Fabricação de tanques, reservatórios metálicos e caldeiras para aquecimento central","1","1","1"
"C","Indústrias de transformação","25","Fabricação de produtos de metal, exceto máquinas  e equipamentos","252","Fabricação de tanques, reservatórios metálicos e caldeiras","25225","Fabricação de caldeiras geradoras de vapor, exceto para aquecimento central e para veículos","2522500","Fabricação de caldeiras geradoras de vapor, exceto para aquecimento central e para veículos","1","1","1"
"C","Indústrias de transformação","25","Fabricação de produtos de metal, exceto máquinas  e equipamentos","253","Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais","25314","Produção de forjados de aço e de metais não ferrosos e suas ligas","2531401","Produção de forjados de aço","1","1","1"
"C","Indústrias de transformação","25","Fabricação de produtos de metal, exceto máquinas  e equipamentos","253","Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais","25314","Produção de forjados de aço e de metais não ferrosos e suas ligas","2531402","Produção de forjados de metais não ferrosos e suas ligas","1","1","1"
"C","Indústrias de transformação","25","Fabricação de produtos de metal, exceto máquinas  e equipamentos","253","Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais","25322","Produção de artefatos estampados de metal; metalurgia do pó","2532201","Produção de artefatos estampados de metal","1","1","1"
"C","Indústrias de transformação","25","Fabricação de produtos de metal, exceto máquinas  e equipamentos","253","Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais","25322","Produção de artefatos estampados de metal; metalurgia do pó","2532202","Metalurgia do pó","1","1","1"
"C","Indústrias de transformação","25","Fabricação de produtos de metal, exceto máquinas  e equipamentos","253","Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais","25390","Serviços de usinagem, solda, tratamento e revestimento em metais","2539000","Serviços de usinagem, solda, tratamento e revestimento em metais","1","0","0"
"C","Indústrias de transformação","25","Fabricação de produtos de metal, exceto máquinas  e equipamentos","253","Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais","25390","Serviços de usinagem, solda, tratamento e revestimento em metais","2539001","Serviços de usinagem, tornearia e solda","1","1","1"
"C","Indústrias de transformação","25","Fabricação de produtos de metal, exceto máquinas  e equipamentos","253","Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais","25390","Serviços de usinagem, solda, tratamento e revestimento em metais","2539002","Serviços de tratamento e revestimento em metais","1","1","1"
"C","Indústrias de transformação","25","Fabricação de produtos de metal, exceto máquinas  e equipamentos","254","Fabricação de artigos de cutelaria, de serralheria e ferramentas","25411","Fabricação de artigos de cutelaria","2541100","Fabricação de artigos de cutelaria","1","1","1"
"C","Indústrias de transformação","25","Fabricação de produtos de metal, exceto máquinas  e equipamentos","254","Fabricação de artigos de cutelaria, de serralheria e ferramentas","25420","Fabricação de artigos de serralheria, exceto esquadrias","2542000","Fabricação de artigos de serralheria, exceto esquadrias","1","1","1"
"C","Indústrias de transformação","25","Fabricação de produtos de metal, exceto máquinas  e equipamentos","254","Fabricação de artigos de cutelaria, de serralheria e ferramentas","25438","Fabricação de ferramentas","2543800","Fabricação de ferramentas","1","1","1"
"C","Indústrias de transformação","25","Fabricação de produtos de metal, exceto máquinas  e equipamentos","255","Fabricação de equipamento bélico pesado, armas e munições","25501","Fabricação de equipamento bélico pesado, armas e munições","2550101","Fabricação de equipamento bélico pesado, exceto veículos militares de combate","1","1","1"
"C","Indústrias de transformação","25","Fabricação de produtos de metal, exceto máquinas  e equipamentos","255","Fabricação de equipamento bélico pesado, armas e munições","25501","Fabricação de equipamento bélico pesado, armas e munições","2550102","Fabricação de armas de fogo, outras armas  e munições","1","1","1"
"C","Indústrias de transformação","25","Fabricação de produtos de metal, exceto máquinas  e equipamentos","259","Fabricação de produtos de metal não especificados anteriormente","25918","Fabricação de embalagens metálicas","2591800","Fabricação de embalagens metálicas","1","1","1"
"C","Indústrias de transformação","25","Fabricação de produtos de metal, exceto máquinas  e equipamentos","259","Fabricação de produtos de metal não especificados anteriormente","25926","Fabricação de produtos de trefilados de metal","2592601","Fabricação de produtos de trefilados de metal padronizados","1","1","1"
